Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,13.340000,13.340000,12.940000,12.940000,12.940000,5994480
2017-01-04,13.000000,13.100000,12.840000,12.980000,12.980000,2898075
2017-01-05,13.000000,13.040000,12.600000,12.620000,12.620000,7197439
2017-01-06,12.620000,12.940000,12.620000,12.780000,12.780000,3734038
2017-01-09,12.800000,12.820000,12.180000,12.340000,12.340000,5852308
2017-01-10,12.220000,12.520000,12.220000,12.460000,12.460000,2957023
2017-01-11,12.400000,12.500000,12.180000,12.220000,12.220000,4882690
2017-01-12,12.160000,12.440000,12.160000,12.300000,12.300000,3033706
2017-01-13,12.340000,12.340000,12.120000,12.200000,12.200000,3243780
2017-01-16,12.200000,12.200000,11.920000,12.000000,12.000000,11772384
2017-01-17,12.160000,12.160000,11.940000,12.080000,12.080000,4891785
2017-01-18,12.280000,12.600000,12.260000,12.520000,12.520000,10828530
2017-01-19,12.360000,12.600000,12.280000,12.320000,12.320000,5607003
2017-01-20,12.300000,12.460000,12.060000,12.140000,12.140000,6300979
2017-01-23,12.240000,12.420000,12.140000,12.200000,12.200000,2656562
2017-01-24,12.340000,12.360000,12.200000,12.300000,12.300000,2713155
2017-01-25,12.280000,12.420000,12.200000,12.240000,12.240000,3118691
2017-01-26,12.200000,12.420000,12.200000,12.300000,12.300000,3500170
2017-01-27,12.340000,12.340000,12.120000,12.120000,12.120000,1634560
2017-02-01,12.120000,12.200000,11.900000,12.040000,12.040000,3289648
2017-02-02,11.960000,12.060000,11.740000,11.760000,11.760000,4113764
2017-02-03,11.860000,11.920000,11.720000,11.760000,11.760000,5100350
2017-02-06,11.780000,11.920000,11.740000,11.900000,11.900000,7586651
2017-02-07,11.880000,12.000000,11.840000,11.900000,11.900000,7281250
2017-02-08,11.940000,12.340000,11.800000,12.200000,12.200000,9027228
2017-02-09,12.200000,12.540000,12.180000,12.400000,12.400000,7262350
2017-02-10,12.400000,12.560000,12.320000,12.360000,12.360000,4442520
2017-02-13,12.460000,12.460000,12.160000,12.180000,12.180000,6882855
2017-02-14,12.300000,13.180000,12.180000,12.840000,12.840000,23064530
2017-02-15,12.880000,13.080000,12.460000,12.480000,12.480000,11914612
2017-02-16,12.580000,12.660000,12.300000,12.500000,12.500000,6738120
2017-02-17,12.500000,12.520000,12.280000,12.320000,12.320000,5130557
2017-02-20,12.260000,12.740000,12.260000,12.580000,12.580000,6997472
2017-02-21,12.580000,12.780000,12.360000,12.380000,12.380000,4386827
2017-02-22,12.500000,12.640000,12.420000,12.620000,12.620000,4453120
2017-02-23,12.540000,12.820000,12.540000,12.760000,12.760000,6861436
2017-02-24,12.820000,12.840000,12.540000,12.580000,12.580000,7258104
2017-02-27,12.580000,12.720000,12.560000,12.660000,12.660000,4436252
2017-02-28,12.600000,12.940000,12.600000,12.640000,12.640000,7988995
2017-03-01,12.660000,12.820000,12.660000,12.700000,12.700000,4691541
2017-03-02,12.780000,12.800000,12.520000,12.540000,12.540000,4095040
2017-03-03,12.300000,12.500000,12.300000,12.360000,12.360000,4256465
